EMBI,date,Adverb,Afect,Amigos,Ansiedad,Articulo,Asentir,Biolog,Causa,Certeza,Conjunc,Cuantif,Cuerpo,Dinero,Discrep,ElElla,Ellos,EmoNeg,EmoPos,Enfado,Espacio,Excl,Familia,Funct,Futuro,Hogar,Humanos,Incl,Ingerir,Inhib,Insight,Logro,Maldec,MecCog,Movim,Muerte,Negacio,NoFluen,Nosotro,Numeros,Oir,Pasado,Percept,Placer,Prepos,Present,PronImp,PronPer,Relativ,Relig,Relleno,Salud,Sentir,Sexual,Social,Subjuntiv,Tentat,Tiempo,TotPron,Trabajo,Triste,TuUtd,Ver,VerbAux,Verbos,VosUtds,WC,Yo,formal,informal,verbELLOS,verbNOS,verbTU,verbVos,verbYO,verbosEL,WC_normalized
0.07996314144470593,2018-10-25,0.03208556149732621,0.026737967914438502,0.0,0.0,0.1657754010695187,0.0,0.016042780748663103,0.01871657754010695,0.0053475935828877,0.05080213903743316,0.0053475935828877,0.0053475935828877,0.008021390374331552,0.00267379679144385,0.09358288770053476,0.01871657754010695,0.00267379679144385,0.029411764705882353,0.00267379679144385,0.058823529411764705,0.008021390374331552,0.0,0.4946524064171123,0.0,0.0,0.008021390374331552,0.07219251336898395,0.0106951871657754,0.0,0.02406417112299465,0.034759358288770054,0.0,0.18181818181818182,0.0213903743315508,0.0,0.008021390374331552,0.0,0.01871657754010695,0.016042780748663103,0.00267379679144385,0.008021390374331552,0.02406417112299465,0.008021390374331552,0.17914438502673796,0.09090909090909091,0.0481283422459893,0.09358288770053476,0.08288770053475936,0.008021390374331552,0.0,0.0,0.00267379679144385,0.0053475935828877,0.06684491978609626,0.008021390374331552,0.0106951871657754,0.0106951871657754,0.14171122994652408,0.026737967914438502,0.0,0.00267379679144385,0.00267379679144385,0.013368983957219251,0.10160427807486631,0.0,0.010076946247159014,0.0,0.0,0.0,0.0053475935828877,0.0106951871657754,0.0,0.0,0.0053475935828877,0.040106951871657755,0.010076946247159014
0.08065797502085748,2018-10-26,0.027131782945736434,0.05813953488372093,0.0,0.011627906976744186,0.14728682170542637,0.0,0.007751937984496124,0.007751937984496124,0.011627906976744186,0.08914728682170543,0.01937984496124031,0.0,0.003875968992248062,0.011627906976744186,0.07364341085271318,0.003875968992248062,0.015503875968992248,0.046511627906976744,0.003875968992248062,0.06201550387596899,0.011627906976744186,0.0,0.49612403100775193,0.0,0.003875968992248062,0.003875968992248062,0.10852713178294573,0.007751937984496124,0.023255813953488372,0.015503875968992248,0.027131782945736434,0.0,0.20155038759689922,0.031007751937984496,0.007751937984496124,0.003875968992248062,0.0,0.015503875968992248,0.003875968992248062,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.003875968992248062,0.13178294573643412,0.10465116279069768,0.07364341085271318,0.07364341085271318,0.1124031007751938,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.003875968992248062,0.007751937984496124,0.015503875968992248,0.14728682170542637,0.04263565891472868,0.0,0.0,0.003875968992248062,0.01937984496124031,0.11627906976744186,0.003875968992248062,0.006900517538815411,0.0,0.0,0.0,0.023255813953488372,0.015503875968992248,0.0,0.0,0.011627906976744186,0.03488372093023256,0.006900517538815411
0.08105893633182662,2018-10-29,0.047619047619047616,0.03896103896103896,0.0,0.004329004329004329,0.12987012987012986,0.004329004329004329,0.017316017316017316,0.017316017316017316,0.030303030303030304,0.06493506493506493,0.025974025974025976,0.0,0.0,0.021645021645021644,0.1038961038961039,0.012987012987012988,0.008658008658008658,0.03896103896103896,0.008658008658008658,0.03896103896103896,0.025974025974025976,0.004329004329004329,0.5194805194805194,0.0,0.004329004329004329,0.004329004329004329,0.0735930735930736,0.017316017316017316,0.008658008658008658,0.021645021645021644,0.06493506493506493,0.0,0.2727272727272727,0.017316017316017316,0.0,0.004329004329004329,0.0,0.012987012987012988,0.008658008658008658,0.004329004329004329,0.008658008658008658,0.025974025974025976,0.004329004329004329,0.1645021645021645,0.1038961038961039,0.08225108225108226,0.11255411255411256,0.06926406926406926,0.0,0.0,0.0,0.004329004329004329,0.004329004329004329,0.08225108225108226,0.017316017316017316,0.021645021645021644,0.012987012987012988,0.19480519480519481,0.06060606060606061,0.0,0.0,0.0,0.025974025974025976,0.12121212121212122,0.004329004329004329,0.006161176373942331,0.004329004329004329,0.0,0.0,0.012987012987012988,0.008658008658008658,0.0,0.004329004329004329,0.025974025974025976,0.03463203463203463,0.006161176373942331
0.07944014843039837,2018-10-30,0.06622516556291391,0.026490066225165563,0.0,0.006622516556291391,0.12582781456953643,0.0,0.006622516556291391,0.006622516556291391,0.019867549668874173,0.052980132450331126,0.006622516556291391,0.006622516556291391,0.0,0.0,0.052980132450331126,0.013245033112582781,0.006622516556291391,0.019867549668874173,0.0,0.059602649006622516,0.039735099337748346,0.0,0.5364238410596026,0.006622516556291391,0.0,0.0,0.059602649006622516,0.0,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.0,0.1456953642384106,0.039735099337748346,0.0,0.013245033112582781,0.0,0.0,0.033112582781456956,0.0,0.006622516556291391,0.0,0.006622516556291391,0.17880794701986755,0.0728476821192053,0.059602649006622516,0.052980132450331126,0.1390728476821192,0.0,0.0,0.0,0.0,0.006622516556291391,0.059602649006622516,0.019867549668874173,0.006622516556291391,0.059602649006622516,0.11258278145695365,0.026490066225165563,0.0,0.0,0.0,0.006622516556291391,0.08609271523178808,0.0,0.003970535885429502,0.0,0.0,0.0,0.019867549668874173,0.0,0.0,0.0,0.019867549668874173,0.033112582781456956,0.003970535885429502
0.07620008218461652,2018-10-31,0.03816793893129771,0.05725190839694656,0.0,0.007633587786259542,0.12595419847328243,0.0,0.011450381679389313,0.007633587786259542,0.022900763358778626,0.061068702290076333,0.030534351145038167,0.0,0.03435114503816794,0.007633587786259542,0.04961832061068702,0.011450381679389313,0.015267175572519083,0.04580152671755725,0.007633587786259542,0.04961832061068702,0.019083969465648856,0.0,0.5076335877862596,0.0,0.003816793893129771,0.0,0.08396946564885496,0.011450381679389313,0.003816793893129771,0.011450381679389313,0.011450381679389313,0.0,0.17938931297709923,0.011450381679389313,0.0,0.0,0.0,0.015267175572519083,0.04198473282442748,0.015267175572519083,0.003816793893129771,0.026717557251908396,0.015267175572519083,0.16793893129770993,0.11068702290076336,0.0648854961832061,0.0648854961832061,0.0916030534351145,0.0,0.0,0.0,0.0,0.0,0.07251908396946564,0.0,0.011450381679389313,0.030534351145038167,0.1297709923664122,0.026717557251908396,0.0,0.0,0.0,0.011450381679389313,0.12213740458015267,0.003816793893129771,0.007010049563241053,0.011450381679389313,0.0,0.0,0.015267175572519083,0.011450381679389313,0.0,0.0,0.026717557251908396,0.03816793893129771,0.007010049563241053
,2018-11-12,0.04046242774566474,0.017341040462427744,0.0,0.0,0.15606936416184972,0.0,0.0,0.023121387283236993,0.03468208092485549,0.017341040462427744,0.005780346820809248,0.0,0.023121387283236993,0.011560693641618497,0.09826589595375723,0.023121387283236993,0.0,0.028901734104046242,0.0,0.046242774566473986,0.0,0.0,0.5202312138728323,0.0,0.0,0.0,0.057803468208092484,0.0,0.0,0.011560693641618497,0.005780346820809248,0.0,0.14450867052023122,0.017341040462427744,0.0,0.0,0.0,0.0,0.005780346820809248,0.005780346820809248,0.0,0.011560693641618497,0.0,0.1907514450867052,0.07514450867052024,0.06358381502890173,0.09826589595375723,0.08092485549132948,0.0,0.0,0.0,0.005780346820809248,0.0,0.057803468208092484,0.011560693641618497,0.011560693641618497,0.028901734104046242,0.16184971098265896,0.028901734104046242,0.0,0.0,0.0,0.011560693641618497,0.08092485549132948,0.0,0.0045729620197705306,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.017341040462427744,0.05202312138728324,0.0045729620197705306
,2018-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7383006106410345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7383006106410345e-05
0.07544049709240788,2018-11-15,0.05764411027568922,0.045112781954887216,0.0,0.0,0.11779448621553884,0.007518796992481203,0.010025062656641603,0.012531328320802004,0.02756892230576441,0.08771929824561403,0.007518796992481203,0.002506265664160401,0.017543859649122806,0.010025062656641603,0.045112781954887216,0.017543859649122806,0.007518796992481203,0.03508771929824561,0.007518796992481203,0.03508771929824561,0.017543859649122806,0.005012531328320802,0.5112781954887218,0.0,0.005012531328320802,0.015037593984962405,0.06766917293233082,0.007518796992481203,0.005012531328320802,0.02506265664160401,0.047619047619047616,0.0,0.22305764411027568,0.010025062656641603,0.0,0.015037593984962405,0.0,0.012531328320802004,0.007518796992481203,0.022556390977443608,0.020050125313283207,0.03508771929824561,0.005012531328320802,0.12280701754385964,0.10776942355889724,0.08521303258145363,0.06766917293233082,0.07268170426065163,0.002506265664160401,0.0,0.0,0.0,0.0,0.11528822055137844,0.007518796992481203,0.017543859649122806,0.02756892230576441,0.15288220551378445,0.03508771929824561,0.0,0.002506265664160401,0.002506265664160401,0.017543859649122806,0.13533834586466165,0.005012531328320802,0.010761521399819273,0.017543859649122806,0.0,0.0,0.020050125313283207,0.012531328320802004,0.0,0.0,0.02506265664160401,0.040100250626566414,0.010761521399819273
0.08636357976266079,2018-11-20,0.04,0.088,0.0,0.016,0.112,0.0,0.0,0.008,0.032,0.072,0.008,0.0,0.0,0.016,0.064,0.032,0.048,0.024,0.048,0.048,0.008,0.0,0.6,0.016,0.0,0.0,0.112,0.0,0.0,0.048,0.008,0.0,0.256,0.024,0.0,0.0,0.0,0.0,0.0,0.04,0.024,0.04,0.0,0.184,0.08,0.104,0.096,0.112,0.0,0.0,0.0,0.0,0.0,0.128,0.016,0.0,0.048,0.2,0.008,0.0,0.0,0.0,0.008,0.128,0.008,0.003258577726662833,0.008,0.0,0.0,0.0,0.032,0.0,0.0,0.024,0.032,0.003258577726662833
0.08636357976266079,2018-11-20,0.07589285714285714,0.03125,0.0,0.0,0.07142857142857142,0.004464285714285714,0.013392857142857142,0.017857142857142856,0.017857142857142856,0.09821428571428571,0.017857142857142856,0.0,0.013392857142857142,0.017857142857142856,0.06696428571428571,0.022321428571428572,0.0,0.03571428571428571,0.0,0.049107142857142856,0.017857142857142856,0.0,0.5892857142857143,0.0,0.0,0.0,0.09821428571428571,0.008928571428571428,0.004464285714285714,0.008928571428571428,0.03125,0.0,0.23214285714285715,0.008928571428571428,0.0,0.004464285714285714,0.0,0.013392857142857142,0.017857142857142856,0.026785714285714284,0.004464285714285714,0.04017857142857143,0.004464285714285714,0.20089285714285715,0.09821428571428571,0.05357142857142857,0.06696428571428571,0.06696428571428571,0.0,0.0,0.004464285714285714,0.0,0.0,0.10714285714285714,0.0,0.013392857142857142,0.013392857142857142,0.12053571428571429,0.03125,0.0,0.0,0.0,0.017857142857142856,0.10714285714285714,0.004464285714285714,0.005969495331197458,0.0,0.0,0.0,0.013392857142857142,0.008928571428571428,0.0,0.004464285714285714,0.017857142857142856,0.022321428571428572,0.005969495331197458
0.08636357976266079,2018-11-20,0.04455445544554455,0.01485148514851485,0.0,0.0,0.16336633663366337,0.0049504950495049506,0.009900990099009901,0.019801980198019802,0.01485148514851485,0.07425742574257425,0.009900990099009901,0.0,0.01485148514851485,0.019801980198019802,0.08415841584158416,0.0049504950495049506,0.0,0.009900990099009901,0.0,0.054455445544554455,0.034653465346534656,0.0,0.5594059405940595,0.0,0.0,0.009900990099009901,0.10396039603960396,0.009900990099009901,0.009900990099009901,0.01485148514851485,0.0297029702970297,0.0,0.29207920792079206,0.019801980198019802,0.0,0.0049504950495049506,0.0,0.0049504950495049506,0.01485148514851485,0.0,0.0,0.024752475247524754,0.0049504950495049506,0.15841584158415842,0.0891089108910891,0.10396039603960396,0.08415841584158416,0.07920792079207921,0.0,0.0,0.0,0.0,0.0,0.0594059405940594,0.009900990099009901,0.009900990099009901,0.01485148514851485,0.18811881188118812,0.0594059405940594,0.0,0.0,0.009900990099009901,0.009900990099009901,0.09405940594059406,0.0,0.005367069196856431,0.0,0.0,0.0,0.019801980198019802,0.01485148514851485,0.0,0.0,0.009900990099009901,0.034653465346534656,0.005367069196856431
0.08462774104374463,2018-11-21,0.06578947368421052,0.05921052631578947,0.013157894736842105,0.019736842105263157,0.1118421052631579,0.0,0.006578947368421052,0.019736842105263157,0.02631578947368421,0.05263157894736842,0.013157894736842105,0.0,0.0,0.013157894736842105,0.039473684210526314,0.0,0.039473684210526314,0.019736842105263157,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.5460526315789473,0.0,0.0,0.0,0.08552631578947369,0.0,0.0,0.006578947368421052,0.006578947368421052,0.0,0.19078947368421054,0.013157894736842105,0.0,0.019736842105263157,0.0,0.013157894736842105,0.0,0.006578947368421052,0.006578947368421052,0.019736842105263157,0.013157894736842105,0.19078947368421054,0.06578947368421052,0.05921052631578947,0.06578947368421052,0.05263157894736842,0.0,0.0,0.0,0.0,0.006578947368421052,0.07236842105263158,0.013157894736842105,0.006578947368421052,0.013157894736842105,0.125,0.019736842105263157,0.0,0.0,0.013157894736842105,0.013157894736842105,0.07236842105263158,0.006578947368421052,0.003997918891535912,0.019736842105263157,0.0,0.0,0.013157894736842105,0.006578947368421052,0.0,0.0,0.006578947368421052,0.013157894736842105,0.003997918891535912
0.0851731480443797,2018-11-23,0.05389221556886228,0.0658682634730539,0.0,0.0,0.10179640718562874,0.005988023952095809,0.011976047904191617,0.011976047904191617,0.059880239520958084,0.05389221556886228,0.005988023952095809,0.0,0.0,0.023952095808383235,0.059880239520958084,0.017964071856287425,0.011976047904191617,0.04790419161676647,0.011976047904191617,0.05389221556886228,0.041916167664670656,0.0,0.5329341317365269,0.0,0.0,0.0,0.0658682634730539,0.011976047904191617,0.0,0.059880239520958084,0.0,0.005988023952095809,0.3532934131736527,0.029940119760479042,0.0,0.005988023952095809,0.0,0.005988023952095809,0.005988023952095809,0.03592814371257485,0.011976047904191617,0.05389221556886228,0.017964071856287425,0.1497005988023952,0.17365269461077845,0.11976047904191617,0.07784431137724551,0.08383233532934131,0.0,0.0,0.0,0.0,0.011976047904191617,0.10179640718562874,0.04790419161676647,0.005988023952095809,0.011976047904191617,0.19760479041916168,0.005988023952095809,0.0,0.0,0.005988023952095809,0.03592814371257485,0.20958083832335328,0.0,0.004408663983132068,0.011976047904191617,0.0,0.0,0.011976047904191617,0.04790419161676647,0.0,0.0,0.03592814371257485,0.059880239520958084,0.004408663983132068
0.0851731480443797,2018-11-23,0.05,0.013636363636363636,0.0,0.0,0.09545454545454546,0.0,0.013636363636363636,0.004545454545454545,0.02727272727272727,0.05454545454545454,0.01818181818181818,0.004545454545454545,0.004545454545454545,0.00909090909090909,0.031818181818181815,0.00909090909090909,0.004545454545454545,0.00909090909090909,0.0,0.07272727272727272,0.01818181818181818,0.0,0.55,0.0,0.004545454545454545,0.013636363636363636,0.12727272727272726,0.004545454545454545,0.0,0.013636363636363636,0.013636363636363636,0.0,0.25,0.013636363636363636,0.0,0.004545454545454545,0.0,0.00909090909090909,0.031818181818181815,0.004545454545454545,0.013636363636363636,0.013636363636363636,0.004545454545454545,0.17727272727272728,0.10454545454545454,0.10909090909090909,0.045454545454545456,0.10454545454545454,0.0,0.0,0.00909090909090909,0.004545454545454545,0.004545454545454545,0.07727272727272727,0.031818181818181815,0.013636363636363636,0.013636363636363636,0.15454545454545454,0.04090909090909091,0.0,0.0,0.0,0.013636363636363636,0.10909090909090909,0.004545454545454545,0.005859963306771817,0.004545454545454545,0.0,0.0,0.00909090909090909,0.013636363636363636,0.0,0.0,0.022727272727272728,0.031818181818181815,0.005859963306771817
